user_id,country,age,signup_date,subscription_type,subscription_status,months_inactive,inactive_3_months_flag,ad_interaction,ad_conversion_to_subscription,music_suggestion_rating_1_to_5,avg_listening_hours_per_week,favorite_genre,most_liked_feature,desired_future_feature,primary_device,playlists_created,avg_skips_per_day,signup_year,age_group,listening_segment
3753,India,57,2020-09-06,Premium Individual,Active,1,0,Yes,Yes,3,9.18,Country,Playlists,HiFi Audio,Mobile,7,9,2020,55+,Medium (5-15 hrs)
3754,UK,52,2022-01-30,Premium Individual,Active,0,0,No,No,4,10.58,Indie,Offline Mode,Better AI Recommendations,Desktop,3,9,2022,45-54,Medium (5-15 hrs)
3755,Mexico,48,2019-02-06,Free,Inactive,4,1,No,No,2,15.71,Hip-Hop,Lyrics,Better AI Recommendations,Car System,4,7,2019,45-54,High (>15 hrs)
3756,Australia,48,2023-12-31,Premium Family,Active,2,0,No,No,4,10.76,Jazz,Daily Mix,Social Listening,Desktop,13,16,2023,45-54,Medium (5-15 hrs)
3757,Australia,29,2020-01-21,Premium Individual,Active,3,1,Yes,No,3,9.27,Rock,Daily Mix,HiFi Audio,Mobile,5,13,2020,25-34,Medium (5-15 hrs)
3758,Australia,17,2019-07-18,Free,Active,1,0,No,No,3,15.7,K-Pop,AI DJ,Concert Alerts,Car System,10,7,2019,<18,High (>15 hrs)
3759,Germany,36,2019-01-13,Free,Inactive,6,1,Yes,No,4,11.38,Jazz,Podcasts,Social Listening,Desktop,14,8,2019,35-44,Medium (5-15 hrs)
3760,Australia,42,2020-07-24,Premium Individual,Active,4,1,Yes,Yes,5,10.6,Electronic,AI DJ,Social Listening,Desktop,6,7,2020,35-44,Medium (5-15 hrs)
3761,Indonesia,18,2020-01-13,Premium Individual,Inactive,5,1,No,No,3,9.72,Jazz,Daily Mix,Concert Alerts,Car System,5,8,2020,18-24,Medium (5-15 hrs)
3762,Germany,46,2019-01-15,Student,Active,2,0,No,No,2,13.41,Bollywood,Podcasts,HiFi Audio,Smart Speaker,8,7,2019,45-54,Medium (5-15 hrs)
3763,Germany,58,2023-06-07,Free,Active,0,0,No,No,2,5.98,Classical,Radio,Better AI Recommendations,Car System,5,11,2023,55+,Medium (5-15 hrs)
3764,Germany,29,2025-10-27,Premium Individual,Inactive,4,1,Yes,No,5,6.92,K-Pop,Lyrics,Concert Alerts,Mobile,8,15,2025,25-34,Medium (5-15 hrs)
3765,France,56,2022-07-30,Free,Active,0,0,Yes,No,5,13.96,K-Pop,Radio,Concert Alerts,Smart Speaker,4,12,2022,55+,Medium (5-15 hrs)
3766,Indonesia,25,2020-04-24,Student,Inactive,6,1,No,No,2,13,Indie,Podcasts,Lyrics Translation,Mobile,11,11,2020,25-34,Medium (5-15 hrs)
3767,France,59,2024-03-22,Free,Inactive,3,1,No,No,5,10.93,Hip-Hop,Discover Weekly,Concert Alerts,Car System,8,12,2024,55+,Medium (5-15 hrs)
3768,Australia,45,2024-09-04,Premium Individual,Active,1,0,No,No,3,12.65,Bollywood,Radio,HiFi Audio,Desktop,10,12,2024,45-54,Medium (5-15 hrs)
3769,France,26,2023-04-11,Premium Duo,Active,1,0,No,No,4,10.89,Rock,Offline Mode,Mood-based Auto Playlists,Tablet,6,8,2023,25-34,Medium (5-15 hrs)
3770,USA,38,2018-06-23,Free,Inactive,5,1,No,No,4,14.81,K-Pop,Offline Mode,Lyrics Translation,Car System,14,14,2018,35-44,Medium (5-15 hrs)
3771,France,29,2024-03-25,Free,Active,1,0,No,No,4,10.3,R&B,Podcasts,Concert Alerts,Mobile,8,11,2024,25-34,Medium (5-15 hrs)
3772,Italy,23,2021-09-30,Free,Active,4,1,No,No,5,15.76,Classical,Daily Mix,Lyrics Translation,Smart Speaker,8,6,2021,18-24,High (>15 hrs)
3773,Spain,23,2020-05-10,Free,Inactive,4,1,Yes,No,3,9.74,R&B,AI DJ,Better AI Recommendations,Car System,10,8,2020,18-24,Medium (5-15 hrs)
3774,Italy,37,2026-02-12,Free,Active,0,0,Yes,No,5,10.81,R&B,Discover Weekly,Concert Alerts,Desktop,6,11,2026,35-44,Medium (5-15 hrs)
3775,Germany,49,2025-04-08,Free,Inactive,4,1,Yes,No,5,10.96,K-Pop,AI DJ,Lyrics Translation,Smart Speaker,7,8,2025,45-54,Medium (5-15 hrs)
3776,Australia,59,2024-06-28,Free,Inactive,3,1,Yes,No,5,13.43,K-Pop,Discover Weekly,Concert Alerts,Desktop,9,11,2024,55+,Medium (5-15 hrs)
3777,Brazil,19,2025-04-09,Premium Individual,Active,1,0,No,No,4,8.37,Country,Radio,Mood-based Auto Playlists,Smart Speaker,10,10,2025,18-24,Medium (5-15 hrs)
3778,Mexico,33,2025-05-10,Premium Individual,Active,1,0,No,No,5,9.57,Hip-Hop,Offline Mode,Concert Alerts,Car System,9,10,2025,25-34,Medium (5-15 hrs)
3779,Brazil,52,2024-08-08,Premium Individual,Active,1,0,Yes,Yes,4,17.94,Hip-Hop,Daily Mix,Better AI Recommendations,Tablet,8,15,2024,45-54,High (>15 hrs)
3780,Italy,24,2022-09-21,Premium Family,Active,1,0,Yes,No,4,8.56,Pop,Discover Weekly,Better AI Recommendations,Mobile,8,6,2022,18-24,Medium (5-15 hrs)
3781,Germany,43,2021-09-12,Premium Individual,Active,1,0,No,No,3,8.19,Latin,Daily Mix,Social Listening,Smart Speaker,5,6,2021,35-44,Medium (5-15 hrs)
3782,Mexico,42,2025-01-17,Premium Duo,Active,2,0,No,No,1,1.93,R&B,AI DJ,Concert Alerts,Mobile,9,7,2025,35-44,Low (<5 hrs)
3783,India,51,2018-10-02,Free,Active,13,1,Yes,No,3,15.52,Pop,Lyrics,HiFi Audio,Desktop,7,16,2018,45-54,High (>15 hrs)
3784,Indonesia,39,2023-10-29,Free,Active,0,0,No,No,4,16.89,Latin,Discover Weekly,Lyrics Translation,Car System,9,15,2023,35-44,High (>15 hrs)
3785,Brazil,43,2023-10-20,Free,Active,1,0,Yes,No,3,8.32,Bollywood,Lyrics,Social Listening,Tablet,8,5,2023,35-44,Medium (5-15 hrs)
3786,Italy,39,2020-12-06,Premium Individual,Active,1,0,No,No,5,11.3,Bollywood,Discover Weekly,HiFi Audio,Tablet,10,9,2020,35-44,Medium (5-15 hrs)
3787,Australia,54,2021-05-03,Free,Active,0,0,No,No,4,6.41,Hip-Hop,Radio,Mood-based Auto Playlists,Car System,11,7,2021,45-54,Medium (5-15 hrs)
3788,USA,44,2019-01-06,Premium Duo,Active,2,0,No,No,3,4.23,Bollywood,Playlists,Lyrics Translation,Mobile,8,14,2019,35-44,Low (<5 hrs)
3789,Mexico,36,2018-03-11,Premium Duo,Inactive,3,1,No,No,3,10.19,R&B,Offline Mode,HiFi Audio,Mobile,12,9,2018,35-44,Medium (5-15 hrs)
3790,Australia,23,2026-02-03,Free,Active,2,0,No,No,4,13.03,Pop,AI DJ,HiFi Audio,Tablet,6,8,2026,18-24,Medium (5-15 hrs)
3791,Germany,47,2022-06-07,Premium Family,Active,0,0,No,No,2,5.63,Jazz,Daily Mix,Mood-based Auto Playlists,Mobile,9,12,2022,45-54,Medium (5-15 hrs)
3792,Brazil,23,2023-01-13,Premium Duo,Active,0,0,Yes,Yes,4,16.56,Indie,AI DJ,Lyrics Translation,Mobile,9,10,2023,18-24,High (>15 hrs)
3793,India,52,2022-02-12,Premium Individual,Inactive,4,1,Yes,Yes,5,6.95,K-Pop,Daily Mix,Concert Alerts,Mobile,4,8,2022,45-54,Medium (5-15 hrs)
3794,Italy,25,2018-03-04,Student,Inactive,3,1,No,No,2,14.67,Indie,AI DJ,Better AI Recommendations,Desktop,6,7,2018,25-34,Medium (5-15 hrs)
3795,Indonesia,34,2018-07-30,Student,Active,1,0,No,No,3,12.65,R&B,Lyrics,Better AI Recommendations,Car System,16,13,2018,25-34,Medium (5-15 hrs)
3796,Australia,19,2023-03-21,Student,Active,0,0,Yes,No,4,13.52,R&B,Offline Mode,HiFi Audio,Car System,11,14,2023,18-24,Medium (5-15 hrs)
3797,France,58,2020-08-21,Free,Active,0,0,No,No,4,8.7,K-Pop,Lyrics,Social Listening,Desktop,6,11,2020,55+,Medium (5-15 hrs)
3798,UK,44,2020-09-14,Free,Active,1,0,No,No,3,8.13,Electronic,Podcasts,Social Listening,Tablet,7,8,2020,35-44,Medium (5-15 hrs)
3799,Germany,46,2020-11-09,Free,Active,1,0,Yes,No,5,11.67,Indie,Offline Mode,Concert Alerts,Car System,6,12,2020,45-54,Medium (5-15 hrs)
3800,Mexico,30,2022-12-25,Premium Family,Active,1,0,Yes,No,4,13.19,Bollywood,Radio,HiFi Audio,Smart Speaker,5,9,2022,25-34,Medium (5-15 hrs)
3801,France,39,2020-02-02,Free,Active,6,1,Yes,No,5,3.33,K-Pop,Offline Mode,Mood-based Auto Playlists,Smart Speaker,3,11,2020,35-44,Low (<5 hrs)
3802,USA,45,2019-04-14,Premium Duo,Inactive,3,1,Yes,No,5,12.37,Pop,Playlists,Better AI Recommendations,Desktop,5,6,2019,45-54,Medium (5-15 hrs)
3803,Italy,19,2019-08-18,Student,Active,0,0,No,No,3,15.86,Rock,Playlists,Better AI Recommendations,Mobile,10,10,2019,18-24,High (>15 hrs)
3804,India,20,2022-10-06,Student,Active,0,0,Yes,No,2,4.88,Jazz,Podcasts,Concert Alerts,Smart Speaker,5,12,2022,18-24,Low (<5 hrs)
3805,UK,58,2026-02-15,Premium Individual,Active,0,0,Yes,No,3,14.86,R&B,Offline Mode,Better AI Recommendations,Tablet,12,6,2026,55+,Medium (5-15 hrs)
3806,Mexico,55,2024-07-03,Free,Active,1,0,Yes,No,5,8.7,Jazz,Discover Weekly,Mood-based Auto Playlists,Mobile,12,11,2024,55+,Medium (5-15 hrs)
3807,Brazil,53,2019-06-18,Premium Individual,Active,0,0,Yes,Yes,4,7.15,K-Pop,Offline Mode,Mood-based Auto Playlists,Mobile,5,8,2019,45-54,Medium (5-15 hrs)
3808,UK,42,2018-02-02,Student,Active,3,1,No,No,4,10.25,Classical,AI DJ,Mood-based Auto Playlists,Smart Speaker,4,9,2018,35-44,Medium (5-15 hrs)
3809,UK,31,2022-08-02,Premium Individual,Active,2,0,No,No,5,17.36,Country,Lyrics,HiFi Audio,Tablet,7,12,2022,25-34,High (>15 hrs)
3810,Indonesia,23,2023-08-24,Premium Individual,Active,1,0,Yes,No,5,6.9,R&B,Discover Weekly,Lyrics Translation,Desktop,7,14,2023,18-24,Medium (5-15 hrs)
3811,Brazil,37,2024-08-03,Premium Family,Active,0,0,Yes,Yes,5,4.75,Jazz,Playlists,Mood-based Auto Playlists,Desktop,5,10,2024,35-44,Low (<5 hrs)
3812,Mexico,52,2020-06-09,Premium Individual,Active,1,0,No,No,3,10.1,Electronic,Discover Weekly,Better AI Recommendations,Desktop,6,9,2020,45-54,Medium (5-15 hrs)
3813,France,55,2021-08-23,Free,Active,0,0,Yes,Yes,5,13.92,Pop,Podcasts,Mood-based Auto Playlists,Smart Speaker,4,7,2021,55+,Medium (5-15 hrs)
3814,Italy,49,2020-01-15,Premium Individual,Active,0,0,Yes,No,5,6.82,Pop,Lyrics,Social Listening,Mobile,8,15,2020,45-54,Medium (5-15 hrs)
3815,Brazil,20,2021-09-16,Free,Active,0,0,No,No,1,4.25,Electronic,Daily Mix,Better AI Recommendations,Mobile,12,8,2021,18-24,Low (<5 hrs)
3816,UK,54,2021-09-03,Premium Individual,Active,1,0,No,No,3,5.98,K-Pop,AI DJ,Mood-based Auto Playlists,Car System,6,8,2021,45-54,Medium (5-15 hrs)
3817,Spain,23,2018-03-19,Free,Active,3,1,No,No,3,11.08,Bollywood,Radio,Social Listening,Smart Speaker,4,7,2018,18-24,Medium (5-15 hrs)
3818,Mexico,42,2020-10-22,Student,Active,1,0,No,No,3,11.42,K-Pop,Discover Weekly,Lyrics Translation,Smart Speaker,8,10,2020,35-44,Medium (5-15 hrs)
3819,France,27,2024-12-27,Student,Active,2,0,No,No,3,7.73,Indie,Playlists,Lyrics Translation,Car System,8,14,2024,25-34,Medium (5-15 hrs)
3820,India,48,2025-02-26,Premium Duo,Active,1,0,No,No,5,0.56,Pop,Offline Mode,Lyrics Translation,Desktop,7,6,2025,45-54,Low (<5 hrs)
3821,Italy,18,2021-11-04,Premium Individual,Active,1,0,No,No,2,2.4,R&B,Radio,HiFi Audio,Tablet,10,11,2021,18-24,Low (<5 hrs)
3822,France,51,2023-01-09,Free,Active,0,0,Yes,Yes,3,12.64,Latin,Playlists,Lyrics Translation,Tablet,8,13,2023,45-54,Medium (5-15 hrs)
3823,Germany,26,2020-04-20,Premium Individual,Active,0,0,No,No,5,8.1,Latin,Podcasts,Concert Alerts,Tablet,6,6,2020,25-34,Medium (5-15 hrs)
3824,India,50,2021-06-07,Free,Active,0,0,No,No,5,15.79,R&B,Lyrics,Better AI Recommendations,Mobile,7,12,2021,45-54,High (>15 hrs)
3825,Canada,25,2024-12-07,Free,Inactive,3,1,No,No,3,6.97,Rock,Daily Mix,Lyrics Translation,Car System,6,12,2024,25-34,Medium (5-15 hrs)
3826,Germany,33,2023-10-12,Free,Inactive,3,1,No,No,5,10.52,Bollywood,AI DJ,Better AI Recommendations,Mobile,9,17,2023,25-34,Medium (5-15 hrs)
3827,France,53,2020-11-09,Free,Inactive,4,1,No,No,4,5.42,Jazz,Discover Weekly,Lyrics Translation,Smart Speaker,7,13,2020,45-54,Medium (5-15 hrs)
3828,India,33,2025-09-01,Free,Inactive,4,1,No,No,5,4.82,Rock,Discover Weekly,Concert Alerts,Car System,4,12,2025,25-34,Low (<5 hrs)
3829,Brazil,25,2023-01-04,Free,Active,1,0,No,No,4,9,K-Pop,AI DJ,Concert Alerts,Mobile,9,11,2023,25-34,Medium (5-15 hrs)
3830,UK,44,2021-04-15,Free,Active,0,0,Yes,No,3,9.68,Hip-Hop,Discover Weekly,HiFi Audio,Desktop,5,10,2021,35-44,Medium (5-15 hrs)
3831,Canada,54,2020-05-21,Free,Inactive,3,1,No,No,2,0.93,R&B,AI DJ,Concert Alerts,Tablet,7,8,2020,45-54,Low (<5 hrs)
3832,Indonesia,53,2019-11-09,Student,Active,1,0,No,No,2,9.71,Indie,Daily Mix,Lyrics Translation,Desktop,6,11,2019,45-54,Medium (5-15 hrs)
3833,UK,29,2020-02-27,Free,Active,4,1,Yes,No,5,8.21,Pop,AI DJ,Lyrics Translation,Smart Speaker,6,9,2020,25-34,Medium (5-15 hrs)
3834,France,37,2026-02-18,Free,Active,0,0,No,No,5,16.94,Pop,Podcasts,HiFi Audio,Desktop,4,11,2026,35-44,High (>15 hrs)
3835,Mexico,41,2019-12-12,Free,Active,2,0,No,No,2,9.05,Electronic,AI DJ,Lyrics Translation,Mobile,11,9,2019,35-44,Medium (5-15 hrs)
3836,Germany,46,2021-06-03,Premium Family,Active,0,0,Yes,No,4,6.62,K-Pop,AI DJ,Better AI Recommendations,Car System,8,6,2021,45-54,Medium (5-15 hrs)
3837,Brazil,39,2022-06-12,Free,Active,1,0,Yes,Yes,4,18.92,Country,Discover Weekly,Social Listening,Mobile,2,9,2022,35-44,High (>15 hrs)
3838,Brazil,43,2018-07-18,Premium Family,Active,9,1,No,No,5,7.76,R&B,Lyrics,Social Listening,Car System,14,12,2018,35-44,Medium (5-15 hrs)
3839,USA,49,2025-03-25,Premium Individual,Active,1,0,Yes,No,4,5.65,Classical,Discover Weekly,Lyrics Translation,Desktop,3,13,2025,45-54,Medium (5-15 hrs)
3840,Spain,59,2021-09-28,Premium Individual,Active,0,0,No,No,3,9.61,Latin,Radio,Mood-based Auto Playlists,Desktop,8,8,2021,55+,Medium (5-15 hrs)
3841,Canada,40,2020-04-27,Student,Active,1,0,No,No,4,9.91,Rock,Podcasts,Better AI Recommendations,Mobile,7,6,2020,35-44,Medium (5-15 hrs)
3842,Brazil,24,2021-01-17,Free,Active,0,0,No,No,3,11.95,Indie,Radio,Concert Alerts,Car System,11,13,2021,18-24,Medium (5-15 hrs)
3843,India,39,2019-06-11,Free,Active,0,0,Yes,No,4,10.2,Electronic,Discover Weekly,Lyrics Translation,Smart Speaker,4,15,2019,35-44,Medium (5-15 hrs)
3844,France,45,2025-11-01,Free,Active,0,0,No,No,5,13.35,Indie,Offline Mode,Mood-based Auto Playlists,Tablet,7,5,2025,45-54,Medium (5-15 hrs)
3845,UK,29,2023-10-02,Free,Active,3,1,Yes,No,4,8.61,Electronic,Playlists,Lyrics Translation,Mobile,9,16,2023,25-34,Medium (5-15 hrs)
3846,India,27,2019-07-17,Free,Active,1,0,No,No,4,15.43,R&B,Offline Mode,Concert Alerts,Smart Speaker,5,7,2019,25-34,High (>15 hrs)
3847,India,59,2025-03-22,Free,Active,1,0,Yes,No,5,12.38,Bollywood,Podcasts,Better AI Recommendations,Mobile,9,7,2025,55+,Medium (5-15 hrs)
3848,Canada,32,2024-02-04,Student,Active,1,0,No,No,4,9.54,K-Pop,Playlists,HiFi Audio,Car System,8,8,2024,25-34,Medium (5-15 hrs)
3849,India,59,2018-01-10,Free,Active,0,0,No,No,5,5.19,Pop,Radio,HiFi Audio,Car System,7,9,2018,55+,Medium (5-15 hrs)
3850,Indonesia,27,2025-12-21,Premium Duo,Active,1,0,Yes,No,3,12.18,Latin,Discover Weekly,Concert Alerts,Car System,10,11,2025,25-34,Medium (5-15 hrs)
3851,Indonesia,32,2018-10-10,Premium Individual,Active,0,0,No,No,4,10.18,Latin,Discover Weekly,Better AI Recommendations,Mobile,11,10,2018,25-34,Medium (5-15 hrs)
3852,Brazil,29,2019-01-10,Premium Family,Active,7,1,No,No,4,9.45,Bollywood,Offline Mode,Concert Alerts,Car System,9,11,2019,25-34,Medium (5-15 hrs)
3853,Indonesia,51,2019-03-23,Free,Active,2,0,Yes,No,5,12.96,K-Pop,Discover Weekly,Lyrics Translation,Car System,5,14,2019,45-54,Medium (5-15 hrs)
3854,Brazil,31,2023-08-08,Free,Active,2,0,Yes,No,4,9.03,Jazz,Playlists,Lyrics Translation,Mobile,8,5,2023,25-34,Medium (5-15 hrs)
3855,Spain,33,2021-04-07,Premium Individual,Active,0,0,No,No,4,5.5,Jazz,AI DJ,Social Listening,Smart Speaker,10,12,2021,25-34,Medium (5-15 hrs)
3856,India,60,2021-11-19,Premium Family,Active,0,0,Yes,No,4,8.46,Country,AI DJ,Social Listening,Car System,12,6,2021,55+,Medium (5-15 hrs)
3857,Mexico,60,2018-08-11,Free,Active,0,0,No,No,5,9.43,Electronic,Discover Weekly,HiFi Audio,Car System,6,12,2018,55+,Medium (5-15 hrs)
3858,Indonesia,57,2024-05-06,Free,Active,1,0,No,No,2,11.83,R&B,Podcasts,Mood-based Auto Playlists,Car System,7,13,2024,55+,Medium (5-15 hrs)
3859,UK,23,2025-05-19,Premium Individual,Active,0,0,No,No,4,12.88,Electronic,Podcasts,Social Listening,Mobile,7,13,2025,18-24,Medium (5-15 hrs)
3860,UK,26,2024-06-03,Free,Active,1,0,Yes,Yes,1,4.55,K-Pop,Discover Weekly,Concert Alerts,Desktop,14,16,2024,25-34,Low (<5 hrs)
3861,Canada,32,2024-05-08,Free,Active,0,0,No,No,4,6.53,R&B,Lyrics,Mood-based Auto Playlists,Smart Speaker,9,12,2024,25-34,Medium (5-15 hrs)
3862,Italy,56,2023-12-04,Free,Active,0,0,Yes,Yes,4,8.54,Hip-Hop,Offline Mode,Mood-based Auto Playlists,Smart Speaker,9,8,2023,55+,Medium (5-15 hrs)
3863,Canada,43,2024-07-27,Free,Active,1,0,No,No,4,3.57,Pop,Playlists,Lyrics Translation,Tablet,5,11,2024,35-44,Low (<5 hrs)
3864,Brazil,31,2020-02-29,Free,Active,0,0,No,No,5,10.73,Hip-Hop,Offline Mode,Mood-based Auto Playlists,Smart Speaker,8,7,2020,25-34,Medium (5-15 hrs)
3865,Spain,37,2023-06-26,Premium Individual,Active,0,0,Yes,No,3,10.73,Jazz,Radio,Lyrics Translation,Smart Speaker,11,12,2023,35-44,Medium (5-15 hrs)
3866,India,18,2023-02-05,Premium Individual,Inactive,9,1,No,No,5,9.09,Jazz,Playlists,Concert Alerts,Car System,6,14,2023,18-24,Medium (5-15 hrs)
3867,Italy,32,2021-06-04,Premium Individual,Active,2,0,No,No,4,7.08,Jazz,Podcasts,Mood-based Auto Playlists,Smart Speaker,15,9,2021,25-34,Medium (5-15 hrs)
3868,France,41,2019-04-26,Premium Individual,Active,0,0,No,No,4,13.15,R&B,Lyrics,Lyrics Translation,Desktop,5,14,2019,35-44,Medium (5-15 hrs)
3869,USA,38,2025-04-28,Premium Duo,Active,0,0,No,No,2,15.43,Classical,AI DJ,Lyrics Translation,Smart Speaker,7,10,2025,35-44,High (>15 hrs)
3870,Germany,35,2024-03-15,Premium Individual,Inactive,3,1,No,No,5,12.09,Indie,Discover Weekly,Concert Alerts,Car System,5,9,2024,35-44,Medium (5-15 hrs)
3871,UK,22,2025-12-15,Premium Individual,Active,1,0,No,No,5,9.23,Classical,Discover Weekly,Better AI Recommendations,Desktop,11,6,2025,18-24,Medium (5-15 hrs)
3872,USA,54,2020-03-25,Premium Individual,Active,1,0,No,No,4,13.33,Jazz,Radio,Lyrics Translation,Tablet,7,9,2020,45-54,Medium (5-15 hrs)
3873,Spain,59,2025-03-18,Free,Active,0,0,No,No,2,13.51,K-Pop,Podcasts,Lyrics Translation,Tablet,4,16,2025,55+,Medium (5-15 hrs)
3874,Indonesia,33,2021-08-19,Premium Individual,Active,0,0,Yes,No,1,3.85,Jazz,Daily Mix,HiFi Audio,Smart Speaker,6,17,2021,25-34,Low (<5 hrs)
3875,Mexico,18,2024-11-03,Premium Family,Active,2,0,Yes,Yes,4,14.45,Classical,AI DJ,Lyrics Translation,Desktop,3,9,2024,18-24,Medium (5-15 hrs)
3876,Canada,55,2018-12-14,Free,Inactive,5,1,No,No,5,11.72,Classical,Playlists,Concert Alerts,Smart Speaker,5,7,2018,55+,Medium (5-15 hrs)
3877,Mexico,38,2022-04-14,Free,Active,0,0,No,No,2,10.91,Bollywood,Daily Mix,Better AI Recommendations,Mobile,9,9,2022,35-44,Medium (5-15 hrs)
3878,Italy,27,2024-06-10,Premium Family,Active,1,0,No,No,3,6.7,Rock,Playlists,Lyrics Translation,Smart Speaker,9,6,2024,25-34,Medium (5-15 hrs)
3879,Australia,33,2025-05-03,Free,Active,0,0,Yes,No,4,12.26,Classical,Playlists,HiFi Audio,Smart Speaker,6,11,2025,25-34,Medium (5-15 hrs)
3880,Spain,56,2020-10-11,Student,Active,1,0,Yes,No,1,3.87,Classical,Playlists,Better AI Recommendations,Car System,6,13,2020,55+,Low (<5 hrs)
3881,France,34,2025-05-15,Premium Duo,Active,6,1,Yes,No,3,7.06,K-Pop,Lyrics,Concert Alerts,Mobile,10,15,2025,25-34,Medium (5-15 hrs)
3882,Indonesia,23,2020-01-06,Student,Inactive,6,1,Yes,No,1,12.47,Pop,Daily Mix,Concert Alerts,Smart Speaker,3,11,2020,18-24,Medium (5-15 hrs)
3883,Germany,27,2024-03-14,Premium Individual,Active,0,0,No,No,3,14.22,R&B,Playlists,Lyrics Translation,Desktop,10,12,2024,25-34,Medium (5-15 hrs)
3884,UK,48,2018-05-06,Free,Active,2,0,Yes,Yes,1,13.7,Indie,Lyrics,Social Listening,Mobile,8,8,2018,45-54,Medium (5-15 hrs)
3885,Mexico,46,2023-10-07,Free,Active,1,0,No,No,4,9.44,Electronic,Podcasts,HiFi Audio,Tablet,6,9,2023,45-54,Medium (5-15 hrs)
3886,Brazil,51,2019-07-11,Free,Active,0,0,No,No,4,7.22,Hip-Hop,Podcasts,Social Listening,Mobile,7,8,2019,45-54,Medium (5-15 hrs)
3887,France,53,2026-02-25,Free,Active,0,0,Yes,No,4,3.78,Classical,Playlists,HiFi Audio,Smart Speaker,5,11,2026,45-54,Low (<5 hrs)
3888,France,26,2023-04-03,Free,Active,0,0,No,No,4,9.32,Hip-Hop,Lyrics,Better AI Recommendations,Tablet,5,9,2023,25-34,Medium (5-15 hrs)
3889,Germany,39,2018-06-21,Premium Individual,Inactive,3,1,No,No,2,10.62,Rock,Radio,HiFi Audio,Desktop,5,10,2018,35-44,Medium (5-15 hrs)
3890,UK,36,2018-12-19,Premium Individual,Active,3,1,Yes,Yes,3,4.54,Bollywood,Discover Weekly,Lyrics Translation,Smart Speaker,8,20,2018,35-44,Low (<5 hrs)
3891,Italy,17,2019-08-10,Premium Family,Active,0,0,No,No,2,11.61,Latin,Lyrics,Lyrics Translation,Mobile,9,7,2019,<18,Medium (5-15 hrs)
3892,France,19,2024-10-02,Student,Active,0,0,No,No,3,18.74,K-Pop,Podcasts,Mood-based Auto Playlists,Car System,5,5,2024,18-24,High (>15 hrs)
3893,Brazil,24,2020-01-23,Student,Active,0,0,No,No,2,12.01,Classical,AI DJ,HiFi Audio,Mobile,7,4,2020,18-24,Medium (5-15 hrs)
3894,France,34,2021-05-31,Free,Inactive,3,1,No,No,3,7.68,Electronic,AI DJ,Lyrics Translation,Desktop,10,11,2021,25-34,Medium (5-15 hrs)
3895,Germany,48,2025-09-23,Free,Active,0,0,Yes,No,4,5.51,Jazz,AI DJ,Better AI Recommendations,Desktop,10,14,2025,45-54,Medium (5-15 hrs)
3896,France,26,2025-09-12,Free,Inactive,10,1,No,No,5,11.47,Latin,AI DJ,Better AI Recommendations,Desktop,5,10,2025,25-34,Medium (5-15 hrs)
3897,Indonesia,57,2022-08-01,Premium Duo,Inactive,5,1,No,No,5,10.99,K-Pop,Discover Weekly,HiFi Audio,Desktop,10,6,2022,55+,Medium (5-15 hrs)
3898,India,50,2019-09-29,Premium Duo,Active,1,0,No,No,4,6.39,Country,Daily Mix,Social Listening,Smart Speaker,3,9,2019,45-54,Medium (5-15 hrs)
3899,Italy,34,2025-05-23,Free,Active,1,0,No,No,4,3.81,Rock,Radio,Mood-based Auto Playlists,Desktop,5,11,2025,25-34,Low (<5 hrs)
3900,Indonesia,27,2021-07-31,Free,Inactive,5,1,No,No,5,14.72,K-Pop,Radio,HiFi Audio,Desktop,7,10,2021,25-34,Medium (5-15 hrs)
3901,USA,44,2019-07-03,Student,Active,0,0,No,No,4,12.36,Latin,Podcasts,Better AI Recommendations,Desktop,10,12,2019,35-44,Medium (5-15 hrs)
3902,Spain,27,2019-11-06,Free,Active,3,1,Yes,No,3,6.77,R&B,Playlists,Social Listening,Car System,3,9,2019,25-34,Medium (5-15 hrs)
3903,Germany,35,2019-06-04,Free,Active,2,0,No,No,5,10.38,Indie,Podcasts,Social Listening,Tablet,6,8,2019,35-44,Medium (5-15 hrs)
3904,Indonesia,24,2022-04-27,Free,Active,0,0,No,No,1,14.17,K-Pop,Daily Mix,Mood-based Auto Playlists,Desktop,9,8,2022,18-24,Medium (5-15 hrs)
3905,India,31,2024-03-08,Student,Inactive,4,1,Yes,No,4,12.42,Classical,Radio,Lyrics Translation,Desktop,6,8,2024,25-34,Medium (5-15 hrs)
3906,Canada,21,2022-07-12,Free,Active,4,1,Yes,No,4,0.26,Pop,Daily Mix,Better AI Recommendations,Smart Speaker,15,9,2022,18-24,Low (<5 hrs)
3907,India,45,2023-12-08,Free,Active,1,0,Yes,No,3,16.75,Indie,AI DJ,Mood-based Auto Playlists,Tablet,3,8,2023,45-54,High (>15 hrs)
3908,Spain,50,2019-01-23,Premium Individual,Active,2,0,No,No,3,12.09,Bollywood,Offline Mode,Lyrics Translation,Mobile,5,10,2019,45-54,Medium (5-15 hrs)
3909,Indonesia,56,2024-03-19,Free,Active,1,0,No,No,4,12.86,Country,Lyrics,Mood-based Auto Playlists,Mobile,6,8,2024,55+,Medium (5-15 hrs)
3910,UK,23,2024-06-03,Free,Active,1,0,No,No,4,21.35,Country,Playlists,HiFi Audio,Smart Speaker,8,11,2024,18-24,High (>15 hrs)
